Area Code,Area,Year,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",Coefficient of human inequality,Difference from HDI value (%),Expected Years of Schooling (years),"Expected Years of Schooling, female (years)","Expected Years of Schooling, male (years)",Gender Development Index (value),Gender Inequality Index (value),"Gross National Income Per Capita, female (2017 PPP$)","Gross National Income Per Capita, male (2017 PPP$)",Gross National Income Per Capita (2017 PPP$),Human Development Index (value),HDI female,HDI male,Inequality-adjusted Human Development Index (value),Inequality in eduation,Inequality in income,Inequality in life expectancy,Life Expectancy at Birth (years),"Life Expectancy at Birth, female (years)","Life Expectancy at Birth, male (years)","Labour force participation rate, female (% ages 15 and older)","Labour force participation rate, male (% ages 15 and older)",Overall loss (%),Material footprint per capita (tonnes),"Maternal Mortality Ratio (deaths per 100,000 live births)",Mean Years of Schooling (years),"Mean Years of Schooling, female (years)","Mean Years of Schooling, male (years)",Planetary pressures–adjusted Human Development Index (value),"Population, total (millions)","Share of seats in parliament, female (% held by women)","Share of seats in parliament, male (% held by men)","Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)"
48,Costa Rica,2021,37.148,17.525848,5.223880597,16.09200378,16.66074974,15.55136609,0.991,0.238,15536.92729,24283.24553,19913.07739,0.804,0.799070391,0.806495047,0.654,11.09928,35.58662,5.891644,77.023,79.811,74.418,50.04,73.42,18.65671642,12.0353,22.00380558,8.804059982,8.892390251,8.702249527,0.762,5.153957,45.61403509,54.38596491,50.18999863,48.08000183
98,Croatia,2017,9.557,8.124152267,7.602339181,15.4046402,16.13627052,14.7058897,0.985,0.128,21433.97444,33212.59322,27146.09954,0.855,0.847448431,0.860165833,0.784,4.93405,15.72621,3.7121968,78.083,80.947,75.167,45.57,58.21,8.304093567,13.2946,5.35671164,11.92040895,11.59677497,12.28516863,0.79,4.1924665,18.54304636,81.45695364,94.91643545,97.17713938
98,Croatia,2018,9.041,7.9123953,7.906976744,15.45802975,16.21973991,14.73091984,0.989,0.124,22369.87742,34175.45086,28102.10058,0.86,0.854259515,0.863631232,0.79,4.67412,15.31503,3.7480359,78.337,81.334,75.303,45.51,57.4,8.139534884,14.3225,4.890742996,12.05498697,11.76588164,12.38228294,0.792,4.160485,18.54304636,81.45695364,95.11093634,97.25633835
98,Croatia,2019,9.062,7.521097067,7.505773672,15.46242046,16.30281067,14.66767025,0.99,0.119,23257.21211,35838.44421,29373.03219,0.866,0.860173602,0.869187842,0.799,4.58012,14.40099,3.5821812,78.738,81.573,75.843,45.19,57.57,7.736720554,13.1058,4.532874628,12.19108434,11.93745426,12.48016495,0.801,4.1297515,20.52980132,79.47019868,95.30543723,97.33553732
98,Croatia,2020,8.895,7.2159956,8.023255814,15.48550987,16.36845016,14.66011047,0.991,0.095,21651.8209,33924.28312,27623.9554,0.86,0.855719095,0.863630411,0.797,4.24197,13.73243,3.6735868,77.984,80.91,75.055,44.68,57.95,7.325581395,15.1619,4.816821554,12.32871821,12.11152878,12.57882072,0.791,4.0968695,31.12582781,68.87417219,95.49993813,97.4147363
98,Croatia,2021,8.637,7.3685682,7.958477509,15.57269955,16.48468971,14.72340965,0.999,0.092,25413.89297,39090.56897,32072.96049,0.867,0.865931154,0.867027275,0.802,4.0466,14.3022,3.7569046,77.58,81.055,74.233,45.79,58.31,7.497116494,14.4163,4.816821554,12.32871821,12.11152878,12.57882072,0.798,4.0601355,31.12582781,68.87417219,95.49993813,97.4147363
49,Cuba,2017,51.207,,4.188481675,14.06610012,14.51898003,13.63932037,0.966,0.31,5892.672962,10904.98592,8388.369,0.764,0.748412274,0.774724775,,10.93381,,4.7849526,77.529,80.071,75.118,57.35,86.07,,7.876,40.16145284,10.90242277,10.96039581,10.83842972,0.732,11.336405,48.85620915,51.14379085,78.79117039,82.33176422
49,Cuba,2018,53.938,,3.921568627,14.20104027,14.63138962,13.7958498,0.967,0.306,6039.489733,11137.83037,8576.525427,0.765,0.749705401,0.775603012,,10.93381,,4.7371688,77.496,80.051,75.067,57.49,86.01,,7.1627,38.60730168,10.78302138,10.85536289,10.70335974,0.735,11.328244,53.2231405,46.7768595,78.71962084,82.15465546
49,Cuba,2019,52.618,,3.785900783,14.3487196,14.85700989,13.86808968,0.968,0.307,6059.948092,11104.11819,8568.631766,0.766,0.750914703,0.775357005,,9.09712,,4.7070961,77.611,80.075,75.244,57.7,85.79,,6.9452,40.2978499,10.66362,10.75032997,10.56828976,0.737,11.3166965,53.2231405,46.7768595,78.64807129,81.97754669
49,Cuba,2020,51.493,,3.557312253,14.42603016,15.0847702,13.7996397,0.971,0.305,5317.300458,9993.070397,7641.311661,0.759,0.744438894,0.766465224,,9.09712,,4.5580468,77.567,80.225,75.044,54.0,82.37,,6.5909,39.25454627,10.54807197,10.64826957,10.43816796,0.732,11.300698,53.2231405,46.7768595,78.57671636,81.80157682
49,Cuba,2021,48.82,,3.234501348,14.46930027,15.2621603,13.71632957,0.975,0.3,5438.573326,10129.08608,7767.608571,0.742,0.730351341,0.749153299,,9.09712,,4.6280622,73.683,76.359,71.245,55.52,83.96,,5.5504,39.25454627,10.54807197,10.64826957,10.43816796,0.718,11.2563725,53.41296928,46.58703072,78.57671636,81.80157682
50,Cyprus,2017,6.608,10.00971333,10.43771044,15.50938988,15.74376965,15.27492046,0.981,0.211,31509.97636,43048.75116,37290.51563,0.891,0.881541487,0.89832333,0.8,11.0377,16.25336,2.73808,81.328,83.415,79.246,56.88,66.96,10.21324355,17.9578,49.37267002,12.18473005,12.11589479,12.2606349,0.798,1.208523,17.85714286,82.14285714,79.1149826,83.16139603
50,Cyprus,2018,7.142,9.383959633,11.38392857,15.6956501,15.78166962,15.60838032,0.97,0.23,31167.65671,46118.75525,38657.61328,0.896,0.881040331,0.907956458,0.81,10.478,14.96896,2.7049189,81.382,83.058,79.67,57.46,67.92,9.598214286,20.9778,58.51630691,12.28287983,12.23801994,12.33156013,0.794,1.218831,17.85714286,82.14285714,79.93713379,83.76528168
50,Cyprus,2019,6.955,9.6868949,11.32075472,16.0143795,16.07843971,15.96282959,0.971,0.235,31369.72942,47532.10958,39466.94922,0.901,0.88624483,0.913001983,0.812,10.1612,16.21605,2.6834347,81.397,83.27,79.508,57.53,68.93,9.87791343,21.0299,63.81406487,12.36152506,12.32421494,12.40177011,0.799,1.2288365,17.85714286,82.14285714,80.537323,84.29122925
50,Cyprus,2020,6.896,9.004767167,11.88888889,16.22817039,16.38664055,16.0785408,0.974,0.235,29090.68256,44312.20351,36715.75391,0.9,0.887120962,0.910687317,0.818,9.5209,14.81814,2.6752615,81.391,83.448,79.345,56.71,69.37,9.111111111,23.2096,68.40658507,12.44017029,12.41040993,12.47198009,0.793,1.237537,19.64285714,80.35714286,81.13751221,84.81717682
50,Cyprus,2021,6.827,9.054658667,11.65371809,16.24308968,16.64411926,15.84014034,0.978,0.254,29912.25263,46397.59749,38168.97656,0.901,0.889811161,0.909961458,0.818,9.26237,15.25759,2.644016,81.203,83.204,79.209,57.89,70.25,9.211986681,22.4931,68.40658507,12.44017029,12.41040993,12.47198009,0.796,1.244188,14.28571429,85.71428571,81.13751221,84.81717682
167,Czechia,2017,11.523,5.082255067,12.72321429,16.67814064,17.43717003,15.9533596,0.988,0.133,28157.31766,45372.0584,36626.68558,0.896,0.889388312,0.899927057,0.85,1.37836,10.54926,3.3191452,78.956,81.862,76.006,52.29,68.55,5.133928571,17.0256,3.141777695,12.78682041,12.59302998,12.9928503,0.782,10.531305,21.07142857,78.92857143,99.88279724,99.76956177
167,Czechia,2018,10.59,4.8779968,13.1019037,16.12398911,16.66437912,15.60972977,0.985,0.129,29124.40095,46652.04304,37752.16164,0.893,0.8849163,0.898593636,0.849,1.38942,9.967374,3.2771964,79.004,81.903,76.073,52.78,68.72,4.927211646,18.3938,3.184148624,12.8280654,12.6525898,13.01425505,0.776,10.534593,20.28469751,79.71530249,99.8598671,99.77514267
167,Czechia,2019,9.851,4.893645867,12.27678571,16.10343933,16.66477966,15.57077026,0.985,0.124,29670.98624,47623.49014,38512.3602,0.896,0.887556461,0.900834212,0.851,1.36925,10.03763,3.2740576,79.243,82.106,76.34,52.59,68.53,5.022321429,17.0144,3.335242021,12.86931038,12.71214962,13.03565979,0.786,10.536871,20.6405694,79.3594306,99.83693695,99.78072357
167,Czechia,2020,9.839,4.849324967,11.56004489,16.1389904,16.72307968,15.58689022,0.986,0.125,28083.74439,45566.59296,36695.69151,0.891,0.883122226,0.895523483,0.847,1.27798,10.18033,3.0896649,78.575,81.541,75.628,51.81,68.12,4.938271605,16.4948,3.374016344,12.91605342,12.77560331,13.06446025,0.788,10.5309535,20.28469751,79.71530249,99.84135245,99.77364732
167,Czechia,2021,9.709,5.160741567,12.45791246,16.3472805,16.93660927,15.79063034,0.989,0.119,29965.80481,48432.81765,39060.60461,0.891,0.885172766,0.895440801,0.844,1.27135,11.09835,3.1125247,77.728,80.888,74.666,51.96,68.05,5.274971942,18.3222,3.374016344,12.91605342,12.77560331,13.06446025,0.78,10.5107505,22.06405694,77.93594306,99.84135245,99.77364732
107,Côte d'Ivoire,2017,111.545,44.27792967,,9.474160194,8.686149597,10.24314976,0.838,0.645,3330.730897,6025.691733,4694.303658,0.515,0.467320306,0.557658277,0.284,45.60904,54.24676,32.977989,58.48,59.723,57.348,46.17,65.66,44.85436893,,512.4202245,4.014304353,2.857457782,5.171532456,,24.8480155,10.58823529,89.41176471,12.26823385,27.70646336
107,Côte d'Ivoire,2018,109.253,44.06261167,,9.697870255,8.982654572,10.39596987,0.845,0.64,3552.037649,6032.33017,4806.422905,0.522,0.475893717,0.562866791,0.288,45.60904,54.24676,32.332035,58.849,59.94,57.846,51.21,69.25,44.82758621,,522.2656919,4.088528779,2.923485568,5.254144796,,25.4939885,10.90342679,89.09657321,12.69310775,28.24847703
107,Côte d'Ivoire,2019,107.17,40.24942833,,9.921580315,9.279159546,10.54878998,0.851,0.623,3633.273168,6318.296874,4990.608151,0.529,0.484402286,0.569284025,0.314,45.60904,43.44592,31.693325,59.319,60.59,58.162,56.24,72.84,40.64272212,,482.860707,4.162753204,2.989513353,5.336757135,,26.147551,13.27683616,86.72316384,13.11798165,28.79049069
107,Côte d'Ivoire,2020,105.891,39.987122,,10.10165024,9.532830238,10.6576004,0.86,0.62,3740.412234,6111.504582,4938.491925,0.53,0.488831554,0.568654007,0.317,45.60904,43.44592,30.906406,59.032,60.351,57.86,55.38,72.02,40.18867925,,479.9067504,4.23697763,3.055541139,5.419369475,,26.8117905,13.55932203,86.44067797,13.54285555,29.33250436
107,Côte d'Ivoire,2021,104.968,39.97261067,,10.10165024,9.532830238,10.6576004,0.86,0.613,3895.953214,6391.742751,5156.435765,0.53,0.488879701,0.56853637,0.316,46.11446,43.44592,30.357452,58.598,59.941,57.4,54.53,71.21,40.37735849,,479.9067504,4.23697763,3.055541139,5.419369475,,27.478249,15.58073654,84.41926346,13.54285555,29.33250436
54,Denmark,2017,2.893,5.908394,12.18220339,18.82432938,19.45062065,18.21693993,0.981,0.027,46879.22571,66378.94733,56568.41589,0.944,0.933893567,0.95189033,0.887,3.01247,11.11047,3.602242,81.111,83.121,79.088,57.61,65.92,6.038135593,23.3356,4.999461796,13.011765,13.20201015,12.82176495,0.829,5.7372845,37.4301676,62.5698324,93.04087448,93.21551514
54,Denmark,2018,2.495,5.967611867,12.84501062,18.72179985,19.3260994,18.13549995,0.981,0.022,47713.38085,67872.2173,57733.30332,0.942,0.932603131,0.950533074,0.885,2.90373,11.46688,3.5322256,80.99,82.955,79.02,57.56,66.17,6.050955414,25.1769,5.013270798,12.86071014,13.08185005,12.63891983,0.821,5.766686,37.4301676,62.5698324,93.76072693,93.85762787
54,Denmark,2019,2.123,5.717463,11.62790698,18.62013054,19.21278,18.04603958,0.981,0.016,48242.45984,68779.75991,58453.58757,0.946,0.935977191,0.954041742,0.891,2.89,11.09092,3.171469,81.434,83.423,79.437,57.99,66.86,5.813953488,22.9735,4.519454639,12.91060019,13.11940002,12.70153475,0.836,5.795878,39.10614525,60.89385475,94.41399384,94.54786301
54,Denmark,2020,1.893,5.785487867,11.62790698,18.64031982,19.25827026,18.04153061,0.981,0.013,47426.03633,67328.38417,57324.1238,0.946,0.935934816,0.954463666,0.891,2.84388,11.25571,3.2568736,81.545,83.502,79.582,57.75,66.39,5.813953488,23.8615,4.65771671,12.96049023,13.15695,12.76414967,0.836,5.825641,39.66480447,60.33519553,95.06726074,95.23809814
54,Denmark,2021,1.908,5.471827067,11.82682154,18.77403069,19.37519073,18.19271088,0.98,0.013,49585.1189,70508.45999,59993.31006,0.947,0.937023461,0.956214545,0.895,2.77869,10.63049,3.0063012,81.375,83.276,79.485,58.11,67.11,5.491024287,24.1455,4.65771671,12.96049023,13.15695,12.76414967,0.835,5.8542405,39.66480447,60.33519553,95.06726074,95.23809814
72,Djibouti,2017,22.961,34.14545833,6.924643585,7.083077941,6.982838016,7.240187462,0.839,,2459.075756,6056.643279,4247.571564,0.491,0.444767101,0.530127381,0.321,45.782,28.69215,27.962225,62.797,65.337,60.354,18.21,47.01,34.62321792,18.7946,247.0532945,3.626650095,2.460479975,4.902719975,0.457,1.0402325,10.76923077,89.23076923,,
72,Djibouti,2018,22.629,33.97221633,5.01002004,7.38511426,7.372310788,7.475623742,0.824,,2055.669573,6702.691389,4365.224444,0.499,0.445022262,0.539832209,0.327,45.782,28.69215,27.442499,63.038,65.583,60.59,17.87,47.4,34.46893788,13.612,256.8950049,3.714428115,2.591584647,4.978144054,0.474,1.057198,26.15384615,73.84615385,,
72,Djibouti,2019,22.716,33.833807,5.708661417,7.700029999,7.783506681,7.616553317,0.835,,2170.888465,7105.107782,4622.513134,0.508,0.455563263,0.545851455,0.333,45.782,28.69215,27.027271,63.085,65.563,60.695,17.71,47.12,34.4488189,15.0684,244.0966731,3.802206136,2.72268932,5.053568134,0.479,1.073994,26.15384615,73.84615385,,
72,Djibouti,2020,22.776,33.54460033,4.296875,8.028374362,8.217637318,7.969712994,0.844,,2164.345692,7080.342915,4606.076485,0.512,0.463032213,0.548870033,0.337,45.782,28.69215,26.159651,62.694,65.461,60.071,17.88,47.56,34.1796875,11.3698,234.4900707,3.889984156,2.853793993,5.128992214,0.49,1.090156,26.15384615,73.84615385,,
72,Djibouti,2021,22.722,33.39281933,4.296875,8.028374362,8.217637318,7.969712994,0.845,,2269.98616,7361.834471,4798.002265,0.512,0.463810558,0.549056798,0.338,45.782,28.69215,25.704308,62.305,65.019,59.728,18.22,48.06,33.984375,11.5034,234.4900707,3.889984156,2.853793993,5.128992214,0.49,1.1055575,26.15384615,73.84615385,,
55,Dominica,2017,39.105,,,13.7477695,14.60768766,12.91963932,,,,,11551.68561,0.709,,,,,,22.673565,67.525,69.647,65.596,,,,,,8.959592378,8.81622546,9.385873102,,0.070403,25.0,75.0,,
55,Dominica,2018,39.348,,,13.68169052,14.53747546,12.85754076,,,,,12707.15399,0.744,,,,,,9.3000851,73.59,77.247,70.405,,,,,,9.035176286,8.87491204,9.496035168,,0.0708225,25.0,75.0,,
55,Dominica,2019,39.325,,,13.61592914,14.46760073,12.79574068,,,,,13154.17454,0.745,,,,,,9.2842569,73.559,77.205,70.355,,,,,,9.110760193,8.93359862,9.606197234,,0.071428,25.0,75.0,,
55,Dominica,2020,39.022,,,13.55048385,14.39806186,12.73423764,,,,,11279.75412,0.738,,,,,,9.1795931,73.649,77.26,70.433,,,,,,9.1863441,8.9922852,9.7163593,,0.0719945,34.375,65.625,,
55,Dominica,2021,38.49,,,13.55048385,14.39806186,12.73423764,,,,,11821.72973,0.737,,,,,,8.952466,72.814,76.301,69.725,,,,,,9.1863441,8.9922852,9.7163593,,0.0724125,34.375,65.625,,
56,Dominican Republic,2017,87.909,20.332891,4.073587385,14.66316986,15.55583954,13.76455975,1.012,0.46,12343.82148,19091.28898,15740.87931,0.761,0.764431991,0.755137883,0.605,15.70572,26.94865,18.344303,73.063,76.319,70.074,49.21,76.37,20.49934297,7.453,104.4241602,8.984526952,9.286043485,8.661933581,0.73,10.647244,24.32432432,75.67567568,62.74000168,60.02000046
56,Dominican Republic,2018,83.874,20.538586,4.062909567,14.56586647,15.48940627,13.6387132,1.013,0.46,12904.58295,20519.3761,16736.19058,0.763,0.76674863,0.756826545,0.605,15.82689,27.54961,18.239258,73.232,76.499,70.233,50.49,77.93,20.70773263,7.2073,109.2761712,8.925003688,9.264906565,8.567266782,0.732,10.7655305,24.32432432,75.67567568,63.43000031,61.88999939
56,Dominican Republic,2019,78.455,19.990674,4.444444444,14.46856308,15.422973,13.51286666,1.021,0.448,13886.7809,20755.51571,17341.01196,0.765,0.771907471,0.755966543,0.611,15.12034,26.70762,18.144062,73.577,76.965,70.471,52.52,78.21,20.13071895,7.5513,102.9061827,8.865480423,9.243769646,8.472599983,0.731,10.8818825,24.32432432,75.67567568,66.0,63.66999817
56,Dominican Republic,2020,68.278,18.85489333,4.210526316,14.37125969,15.35653973,13.38702011,1.025,0.441,12408.85703,19541.61716,15993.16697,0.76,0.768754059,0.749707121,0.616,14.89355,23.95369,17.71744,72.889,76.914,69.364,47.71,74.13,18.94736842,7.9007,107.3475396,9.150526383,9.559819495,8.726742414,0.728,10.9996635,25.67567568,74.32432432,65.95999908,63.41999817
56,Dominican Republic,2021,65.629,18.36632833,4.365079365,13.55698967,14.77552032,12.3408699,1.034,0.434,14220.9393,21317.50534,17784.08631,0.756,0.767338471,0.742307766,0.616,14.58773,22.94886,17.562395,72.615,76.291,69.298,51.33,76.04,18.51851852,8.2368,107.3475396,9.150526383,9.559819495,8.726742414,0.723,11.1178735,25.67567568,74.32432432,67.51000214,64.23000336
58,Ecuador,2017,72.683,17.44202753,4.461942257,14.86052672,15.15216351,14.57845338,0.984,0.388,9730.170105,13081.84114,11406.45276,0.762,0.75511089,0.767403419,0.626,13.76572,28.77295,9.7874126,76.972,79.395,74.577,56.38,80.65,17.84776903,8.1367,68.81009996,8.765919685,8.713330269,8.82324028,0.728,16.696944,37.95620438,62.04379562,52.50999832,53.22000122
58,Ecuador,2018,71.383,17.7899308,4.20499343,14.72504997,15.0110302,14.44890022,0.984,0.39,9549.152078,13025.49396,11287.69388,0.761,0.753951651,0.76611693,0.622,13.89605,29.8898,9.5839424,77.094,79.604,74.623,54.63,79.28,18.26544021,7.8288,71.33758407,8.782986323,8.74224027,8.827583631,0.729,17.0156715,37.95620438,62.04379562,50.97000122,51.02000046
58,Ecuador,2019,67.77,17.55286967,4.353562005,14.46730995,14.77847004,14.1671896,0.989,0.387,9507.478799,12598.67678,11053.23762,0.758,0.753284446,0.761879637,0.621,13.37391,29.9048,9.379899,77.297,79.953,74.699,54.53,78.35,18.07387863,8.1577,73.79165207,8.800052961,8.771150271,8.831926982,0.725,17.3437405,37.95620438,62.04379562,51.88999939,51.77999878
58,Ecuador,2020,63.944,17.59451093,3.678474114,14.86483955,15.3018198,14.44118023,1.011,0.375,9100.36582,11060.2329,10079.83696,0.734,0.738840993,0.730636851,0.6,12.59337,31.15541,9.0347528,72.153,76.056,68.765,48.26,72.11,18.25613079,7.1011,65.74967089,8.817119598,8.800060272,8.836270332,0.707,17.5885955,39.41605839,60.58394161,53.04999924,52.02000046
58,Ecuador,2021,63.163,17.0952075,4.155495979,14.86483955,15.3018198,14.44118023,1.007,0.372,9159.248375,11838.33764,10496.98153,0.746,0.749523165,0.744102182,0.614,11.80805,30.60738,8.8701925,73.67,77.462,70.26,53.1,77.41,17.69436997,7.5916,65.74967089,9.113010406,9.141539574,9.081819534,0.715,17.797737,39.41605839,60.58394161,54.38999939,54.04999924
59,Egypt,2017,50.624,23.048839,3.102961918,12.16487026,12.10346985,12.22329998,0.905,0.392,4570.823804,16864.72845,10792.75844,0.709,0.66260913,0.732397343,0.541,36.94291,20.03285,12.170757,71.302,73.974,68.712,21.93,66.8,23.69534556,3.9457,19.56629542,9.04570961,9.001729965,9.126219749,0.687,101.7893855,14.93288591,85.06711409,73.50695801,72.53536987
59,Egypt,2018,49.099,22.46432733,2.928870293,12.43317032,12.38980961,12.47455025,0.895,0.409,4067.05194,17951.88346,11092.49979,0.717,0.66273016,0.740625621,0.55,36.94291,18.67705,11.773022,71.367,73.927,68.875,18.31,67.64,23.29149233,3.9711,19.05367,9.305633501,9.393445999,9.272123325,0.696,103.7407655,14.93288591,85.06711409,77.43563226,74.54256191
59,Egypt,2019,46.431,22.335173,2.900552486,12.67249012,12.59202003,12.74900007,0.879,0.418,3465.114556,19103.69129,11376.21416,0.724,0.65842736,0.749135965,0.556,36.94291,18.67705,11.385559,71.358,73.711,69.049,15.61,67.31,23.20441989,3.8045,17.7656683,9.573026174,9.802207806,9.420359504,0.703,105.618671,14.93288591,85.06711409,81.57427958,76.60529677
59,Egypt,2020,45.672,22.18645367,3.978052126,12.91180992,12.79423046,13.0234499,0.88,0.398,3442.304715,19643.61897,11637.16114,0.729,0.662996276,0.753292919,0.561,36.94291,18.67705,10.939401,70.99,73.39,68.667,14.4,67.49,23.04526749,7.2329,16.81970781,9.84810224,10.22875714,9.570965578,0.7,107.465134,22.671156,77.328844,85.93412225,78.72511144
59,Egypt,2021,44.767,22.09744633,4.407713499,12.91180992,12.79423046,13.0234499,0.886,0.391,3728.114978,19741.2787,11826.91033,0.726,0.664501565,0.74991805,0.56,36.94291,18.67705,10.672379,70.221,72.608,67.935,15.34,69.1,22.86501377,8.1532,16.81970781,9.84810224,10.22875714,9.570965578,0.694,109.2621775,22.86995516,77.13004484,85.93412225,78.72511144
60,El Salvador,2017,61.531,19.90805633,3.298350825,11.75586188,11.77943098,11.73229278,0.985,0.371,6247.040914,10213.14543,8139.187189,0.667,0.660013418,0.670125556,0.532,24.57278,23.78571,11.365679,72.311,77.494,66.908,45.74,77.47,20.23988006,7.4436,44.66425188,6.825099945,6.506700039,7.218770027,0.645,6.2666545,32.14285714,67.85714286,39.95000076,46.29000092
60,El Salvador,2018,58.197,19.63562433,3.268945022,11.92147713,11.98872377,11.88257923,0.983,0.369,6434.767055,10387.21407,8319.116771,0.673,0.665483759,0.676871962,0.539,23.7938,24.26595,10.847123,72.555,77.488,67.352,45.49,76.84,19.91084695,7.4193,44.65383675,6.968569994,6.624375105,7.392854929,0.651,6.2763425,30.95238095,69.04761905,42.22000122,49.11999893
60,El Salvador,2019,57.808,19.1580343,3.25443787,11.88102581,12.04790565,11.7383004,0.977,0.358,6604.04412,10741.23722,8575.426578,0.676,0.666190414,0.682170841,0.544,23.26684,24.32032,9.8869429,72.559,76.776,68.009,46.31,78.02,19.52662722,6.8479,38.85558985,7.112040043,6.742050171,7.566939831,0.654,6.280217,30.95238095,69.04761905,42.99000168,50.91999817
60,El Salvador,2020,56.83,19.8093127,3.153153153,11.9099355,12.23986755,11.60951185,0.969,0.359,5440.765377,10555.16045,7876.916512,0.666,0.652632412,0.673506037,0.532,22.42308,27.35215,9.6527081,71.061,75.413,66.432,45.36,75.65,20.12012012,7.0551,42.79046022,7.150929928,6.769279957,7.624269962,0.645,6.292731,33.33333333,66.66666667,42.65000153,51.43000031
60,El Salvador,2021,55.89,18.58513767,3.587443946,11.9099355,12.23986755,11.60951185,0.972,0.371,6076.077655,11626.20036,8718.945387,0.669,0.657492365,0.676491795,0.543,22.61124,23.59489,9.549283,70.748,75.149,66.078,45.41,76.81,18.83408072,8.0172,42.79046022,7.150929928,6.769279957,7.624269962,0.645,6.3141675,27.38095238,72.61904762,42.65000153,51.43000031
61,Equatorial Guinea,2017,156.047,,5.538461538,11.22601933,10.9180345,11.52531542,,,,,14444.6162,0.65,,,,,,32.923515,60.821,62.832,59.046,,,,5.4254,197.0119062,8.110002286,8.337361,7.882643571,0.614,1.450694,19.65317919,80.34682081,,
